ID,Date,Content,Username,Retweets,Likes,Replies,Quote Tweets,Hashtags
1.65853E+18,2023-05-16 17:50:59+00:00,"Congratulations Hilda baci More grace more energy more blessings more love , I stand for the champion👑 https://t.co/adOduhRDr4",KennethAmanfo,0,2,0,0,
1.65853E+18,2023-05-16 17:50:22+00:00,Hilda Baci: I cooked for 100 hours to put Nigeria on the map #Abuja #Lagos #Nigeria https://t.co/RCKmjpg3Kx,IdeallyaNews,0,0,0,0,"['Abuja', 'Lagos', 'Nigeria']"
1.65853E+18,2023-05-16 17:50:23+00:00,@firminator_ Suma sister la nk,Ousman50500,0,0,1,0,
1.65853E+18,2023-05-16 17:50:17+00:00,@yoh_lah Call me Hilda Baci😂,_MakdShelby,0,0,1,0,
1.65853E+18,2023-05-16 17:50:10+00:00,"His royal highness King Owoniyi congratulate Hilda Baci.

If your thinking what Am thinking then go and sow your wedding gawn royal wedding loading.🤣😂 https://t.co/zWwaVjwuES",JaBashiru,0,0,0,0,
1.65853E+18,2023-05-16 17:50:05+00:00,BBC Alert! Hilda Baci: I cooked for 100 hours to put Nigeria on the map https://t.co/94PqZSP1m2 https://t.co/zvEHjSilat,theluckyman,0,0,0,0,
1.65853E+18,2023-05-16 17:49:54+00:00,If Hilda Baci contested in the 2023 Presidential Elections APC would still lose to her... https://t.co/pLAoIQCFyV,danieluchendu9,0,0,0,0,
1.65853E+18,2023-05-16 17:49:48+00:00,Hilda Baci: I cooked for 100 hours to put Nigeria on the map https://t.co/lJKQ4lb9nY,theshot001,0,0,0,0,
1.65853E+18,2023-05-16 17:49:37+00:00,"@_kingima_ Hilda Baci uses this Crayfish from Oron AKwa Ibom to cook, let's take your order &amp; we deliver@your location https://t.co/BpOOLO3PSO",joeabai2,0,0,1,0,
1.65853E+18,2023-05-16 17:48:58+00:00,"Mr Peter Obi #guinessworldrecord #96hrs Osimhen Rooting for Hilda Baci Aunty Kate Ebuka Payet Bode George Nigerians Portable Emmanuel Macron Murphy Afolabi  Segun Johnson Charles Okocha
https://t.co/bcs5jb56dU",RelatnshipChife,0,0,0,0,"['guinessworldrecord', '96hrs']"
1.65853E+18,2023-05-16 17:48:48+00:00,CNN Profiles Hilda Baci &amp; Applauds Her Quest To Beat The Record.  https://t.co/bYQDbS3YpZ,Mp3bullet,1,4,0,0,
1.65853E+18,2023-05-16 17:48:46+00:00,@omaribnisaq 😂😂i was thinking bout this since yesterday mann😂,BaksBadmano,0,0,0,0,
1.65853E+18,2023-05-16 17:48:08+00:00,"Fun facts with Hilda Baci 👇
https://t.co/c535KPjUaS

#Hilda #HildaBacci #Hildabacicooks #Hildabacicookathon https://t.co/4wmeeZSjPW",Oludamee_,0,0,1,0,"['Hilda', 'HildaBacci', 'Hildabacicooks', 'Hildabacicookathon']"
1.65853E+18,2023-05-16 17:47:31+00:00,@TheHildaBaci This isn't Hilda Baci's account,JothamDexter,0,0,0,0,
1.65853E+18,2023-05-16 17:47:03+00:00,"Tonto Dikeh gives a special shout out to Chef Ajom Sunday Okwe for assisting and supporting Hilda on her quest 

https://t.co/j9LN9BRZ1J 

#mercyvlog #tontodikeh #hildacookathon #hildabaci #chef #cooking",Angelicadazzy,0,0,1,0,"['mercyvlog', 'tontodikeh', 'hildacookathon', 'hildabaci', 'chef', 'cooking']"
1.65853E+18,2023-05-16 17:46:43+00:00,"@yabaleftonline This woman, you better find something to do rather than seek for relevance!
Hilda Baci has made a name and you know it!!!",SolomonAsin,0,0,0,0,
1.65853E+18,2023-05-16 17:46:29+00:00,"@Naija_PR Hilda Baci to Ooni

We all know hin tactics😂😂😂 https://t.co/MkFHxeANxl",OmoAkinDey4U,0,3,0,0,
1.65853E+18,2023-05-16 17:46:28+00:00,"A lesson from Hilda Baci.

- Be the best and put yourself out there for the world to see. 

- Persistence will get your goals achieved in no time.",ChuksOfCrypto,0,1,0,0,
1.65853E+18,2023-05-16 17:46:11+00:00,"Hilda Baci Siblings: Meet Nigerian Chef Brother And Sister

Hilda Baci siblings: Hilda has a few siblings. The Nigerian chef is close with her parents and siblings.

https://t.co/e88YAQECGW",Surprise_Sports,0,0,0,0,
1.65853E+18,2023-05-16 17:46:02+00:00,"These are Hilda Baci's official accounts. @TheHildaBaci is a cat fish account.

Make una try dey read o.",kaalflawsome,0,0,0,0,
1.65853E+18,2023-05-16 17:45:34+00:00,@RauryJ @MrBlackOG Guy you go just go sleep,Othmanwale_10,0,0,1,0,
1.65853E+18,2023-05-16 17:45:30+00:00,Hilda Baci's @GWR official announcement might even break another Guinness World Records on Twitter.,iam_wilsons,11,46,3,0,
1.65853E+18,2023-05-16 17:44:50+00:00,Hilda Baci Sets a New Guinness World Record! https://t.co/FxQuEzgvNB,OlufunkeKolapo,0,0,0,0,
1.65853E+18,2023-05-16 17:45:17+00:00,"Congratulations Hilda Baci  
You have set a very high record of 100 hours cook a thon in Guinness Book of Records. Well deserved girl..@hildabacicooks https://t.co/wPvo8xaVoo",Louisaono1,0,0,0,0,
1.65853E+18,2023-05-16 17:44:41+00:00,Guinness World Records Releases Fresh Statement On Hilda Baci https://t.co/f0nTkU7Hr4,ChikaZita1,0,0,0,0,
1.65853E+18,2023-05-16 17:44:37+00:00,"Hilda Baci,
The pride of African most populous country.
Congratulations, it's thrilling and encouraging to see you reach this milestone!🙌
🇳🇬 https://t.co/Nv6CFOOCxZ",YusufOzai,0,0,0,0,
1.65853E+18,2023-05-16 17:44:36+00:00,"5 BEDROOM DUPLEX FOR SALE @OKE-IBUKUN ABIOLA WAY, ABEOKUTA. PRICE 35M asking price.
Complete documents available.

Repost if you can, you earn a percentage if the buyer comes from you

#realestate #houseforsale #houseforsaleinAbk #HouseforsaleinAbeokuta #hildacookathon #hildabaci https://t.co/zyoCsV91c5",_Tejumowealth,0,0,0,0,"['realestate', 'houseforsale', 'houseforsaleinAbk', 'HouseforsaleinAbeokuta', 'hildacookathon', 'hildabaci']"
1.65853E+18,2023-05-16 17:44:07+00:00,"#waiting to be officially announced...
Congratulations , #Hilda Baci https://t.co/0IoR41f5Gb",Goodluckjim,0,1,0,0,"['waiting', 'Hilda']"
1.65853E+18,2023-05-16 17:43:48+00:00,Hilda Baci: I cooked for 100 hours to put Nigeria on the map https://t.co/j1IcHqwYy2,Stunning_Roy,0,0,0,0,
1.65853E+18,2023-05-16 17:43:33+00:00,Guinness World Records responds with eagerness to review Hilda Baci’s remarkable feat https://t.co/GAKPgzjo2D,hitng_info,0,0,0,0,
1.65853E+18,2023-05-16 17:43:33+00:00,Ooni of Ife’s congratulatory message to Hilda Baci gets tongues wagging https://t.co/p5i7QVEfqU,hitng_info,0,0,0,0,
1.65853E+18,2023-05-16 17:43:48+00:00,@firminator_ Jot nga bai hel lolu yep,Ousman50500,0,0,1,0,
1.65853E+18,2023-05-16 17:43:12+00:00,Boss you fit help out when I wan buy?,ugwu_kj,0,0,0,0,
1.65853E+18,2023-05-16 17:42:22+00:00,"#Nigerians please focus on preventing your influencer chioma 4real from spending #20years behind bars and and stop claiming Ghana's very own #hildabaci 
#Guinessbookofrecord https://t.co/eFwhpmbUCw",kiimcookiee,0,0,0,0,"['Nigerians', '20years', 'hildabaci', 'Guinessbookofrecord']"
1.65853E+18,2023-05-16 17:42:07+00:00,Where to find a woman who can hold me up like Hilda Baci is holding up her proud Guinness Book Of World Records up?🙈 https://t.co/TQpwtzbgBq,DanielleEnonche,0,1,0,0,
1.65853E+18,2023-05-16 17:41:48+00:00,@tobiaroy Hilda baci will lose her title now.,officialkenyk2,0,0,0,0,
1.65853E+18,2023-05-16 17:41:34+00:00,"""Hilda Baci: Cubana Chiefpriest sends a memo to the opposite gender  https://t.co/jxBCMKES10— Instablog9ja (@instablog9ja) May 16, 2023""",StrawberryNG,0,0,0,0,
1.65853E+18,2023-05-16 17:41:28+00:00,"Very soon now all the women will start to put chef at the back of the name and handles on social media. Please if Guinness doesn’t recognize you don’t try it. Right now we just have only two chefs, Chef Chi and Chef Hilda Baci 😁

@yabaleftonline @Naija_PR @instablog9ja for real",_godbrian,0,0,0,0,
1.65853E+18,2023-05-16 17:41:06+00:00,"Weldone Hilda!

You are truly an inspiration.

#HildaBaci
#GuinessWorldRecord
#HildaBaciCookathon
#Insurance
#GuineaInsurancePlc https://t.co/4AMfbYg1DY",GuineaInsurance,0,0,0,0,"['HildaBaci', 'GuinessWorldRecord', 'HildaBaciCookathon', 'Insurance', 'GuineaInsurancePlc']"
1.65853E+18,2023-05-16 17:41:03+00:00,"You dey celebrate Hilda Baci bcuz results were seen in real time. The timer is open to everyone and no room for cheating.
If e reach una turn now, una go just cook for 30 mins, hire touts to cause chaos, then use the opportunity to reset the timer to 150hrs. https://t.co/d2PPC3Nsxi",SteveVersh,0,0,0,0,
1.65853E+18,2023-05-16 17:40:51+00:00,"It didn't just start today, it started earlier, she put in the hardwork and the reward now is evident.

Develop yourself and leave the rest to God.

#foodpreneur #hildabacicookathon #hildabaci #GuinessWorldRecord #development #success #everyone #Nigeria",CoachNiyi,0,0,0,0,"['foodpreneur', 'hildabacicookathon', 'hildabaci', 'GuinessWorldRecord', 'development', 'success', 'everyone', 'Nigeria']"
1.65853E+18,2023-05-16 17:40:46+00:00,"I really hope the @PoliceNG have seen this too, and those involved will be properly dealt with like they did @seunkuti 

Hilda Baci Police Senu Kuti Tinubu Peter Obi Court Arise TV Channels https://t.co/kiyzav7Mjf",NsikanDickson01,1,3,2,0,
1.65853E+18,2023-05-16 17:40:04+00:00,"@Ekitipikin👋
I'm Hilda Baci 
My gas just finished as I dey try break record 
Please support me 
9014465195 opay
Thanks 😊,👀",Tbelz2,0,0,0,0,
1.65853E+18,2023-05-16 17:39:56+00:00,"Congratulations Hilda baci
More 🏆 https://t.co/WSn5IGJlXg",Dancer725916642,0,2,0,0,
1.65853E+18,2023-05-16 17:39:37+00:00,@Sweetestpsammie Call #HildaBaci 😎,TalkWithGodwin,0,0,0,0,['HildaBaci']
1.65853E+18,2023-05-16 17:39:20+00:00,"Ooni hails Hilda Baci for breaking Guinness World Record

https://t.co/gZxqSBnU2V

#GuinnessWorldRecord Lata Tondon MC Oluomo Coma Watermelon Mompha Nigerians Ganduje Zamfara Omah Lay INEC Bruno Fernandes Saint Obi Lisandro Martinez Emefiele Sadio Mane Senate President Seun Nini",AkewusolafBNG,0,2,1,0,['GuinnessWorldRecord']
1.65853E+18,2023-05-16 17:39:13+00:00,"Hilda Baci congratulations.Unfortunately,you come from a part of the world where industry is buried in tribalism and nepotism.",LinusAbang1,0,0,0,0,
1.65853E+18,2023-05-16 17:39:11+00:00,Video: Hilda Baci gets N3.5m land gift in Akwa Ibom https://t.co/mPWUzGhXNK via @NAT_ACCORD,TomChiahemen,0,0,0,0,
1.65853E+18,2023-05-16 17:38:14+00:00,Rufia de cook pass Hilda Baci,eze_khajado,0,0,0,0,
1.65853E+18,2023-05-16 17:38:30+00:00,"My take home point from this Hilda Baci case is  this

 get your track record in a form that is visible to all, so when you are ready to break glass ceilings, there will be evidence of workings. 

#100hrs",zita_anah,1,5,0,0,['100hrs']
1.65853E+18,2023-05-16 17:38:58+00:00,"100:00hrs Cook-A-Thon/Elec-A-Thon challenge result in real-time:
(Hilda Baci 100hrs)
(INEC/APC 188:55:39).
If you gorrit you gorrit, if u no gorrit it u no gorrit 
@OfficialAPCNg @APCUKingdom @OfficialPDPNig @NgLabour @officialABAT @PeterObi @inecnigeria IREV https://t.co/GyTzcrDgqG",SteveVersh,1,1,0,0,
1.65853E+18,2023-05-16 17:38:00+00:00,@ImohUmoren It's still a lot. More than 5 a year. How do people manage that??,ikuubabayeye,0,1,0,0,
1.65853E+18,2023-05-16 17:37:31+00:00,"@TheHildaBaci I am the real Hilda Baci, who are you?",AntennaLauds,0,0,0,0,
1.65853E+18,2023-05-16 17:37:27+00:00,@_favorite_ada Dey play 😂😂...We dey wait for Hilda Baci confirmation...GWR no want get sense ☺️ https://t.co/vPFP6OKNVD,AkorAlex2,0,0,0,0,
1.65853E+18,2023-05-16 17:37:11+00:00,"Please which Phone Hilda Baci dey use? 
I know say if na IPhone dey no born  her well…….Make she win 🏆 the competition 🏆🏆🏆",Zealerchris23,1,1,0,0,
1.65853E+18,2023-05-16 17:37:07+00:00,"Upon the hours Hilda Baci used to cook that food, yet that food didn't get to my area. https://t.co/D1fKtO72Cc",StilUrfavorite,0,0,0,0,
1.65853E+18,2023-05-16 17:37:06+00:00,"You wey dey Compare Your Babe with Hilda Baci

Even if your babe agree to Come cook for you in your House

You Get foodstuffs for House?? 😂🤣",Fagbohun_AB,57,94,60,0,
1.65853E+18,2023-05-16 17:36:49+00:00,@j_rokibat @bod_republic Baby you never check on me for some time,AntennaLauds,0,0,1,0,
1.65853E+18,2023-05-16 17:36:36+00:00,"Feminist twitter will cook my bro like Hilda Baci.

Even though he is 100% right.",folamanboy,0,0,0,0,
1.65853E+18,2023-05-16 17:36:06+00:00,@whereistega Hilda Baci x J. Cole The Cook Season,dalip2blue,0,0,0,0,
1.65853E+18,2023-05-16 17:35:47+00:00,@keystone01 @ruffydfire @GWR Guys are not smiling 😩,DrEffiong_John,0,2,1,0,
1.65853E+18,2023-05-16 17:35:36+00:00,Me at hilda Baci kitchen 😂😂 https://t.co/hxVdVEsYyd,brajoe70945960,0,0,0,0,
1.65853E+18,2023-05-16 17:35:34+00:00,"Can't we all just give #HildaBaci her spotlight?? What's with the unnecessary competition and hate... y'all didn't have the idea to cook for 1 month until she did for #100hrs 
If u like cook for 10months we don't care! 
Hilda Baci proudly Ghanaian 🇬🇭🥰",kiimcookiee,0,0,0,0,"['HildaBaci', '100hrs']"
1.65853E+18,2023-05-16 17:35:18+00:00,"Hilda Baci is all the motivation you need to know you can be committed enough to hit your goal.

Don’t stop, never stop, we keep pushing 🚀🚀.

#applatch #goals #commitment #hilda https://t.co/kaDEqNZ8Ab",getapplatch,0,0,0,0,"['applatch', 'goals', 'commitment', 'hilda']"
1.65853E+18,2023-05-16 17:35:09+00:00,"Hey guys 👋
I'm Hilda Baci 
My gas just finished as I dey try break Guinness world records 
Please support me 
9014465194 opay
Thanks 😊,👀",Tbelz2,0,0,0,0,
1.65853E+18,2023-05-16 17:35:07+00:00,Yoh yoh yoh Shadhaya cooks for long like Hilda Baci🙌🔥 https://t.co/CWu7mnjwnc,King_Swaee,0,0,0,0,
1.65853E+18,2023-05-16 17:33:26+00:00,@hildabacicooks There is even one original hilda baci still telling people that she is the Real one report the account oo,Yhungsavage4,0,0,0,0,
1.65853E+18,2023-05-16 17:33:18+00:00,"Record du monde: la Nigériane Hilda Baci cuisine pendant 100 heures

https://t.co/OIjHHkqizs
#safetypromo",safety_promo,7,16,1,0,['safetypromo']
1.65853E+18,2023-05-16 17:33:12+00:00,"Guinness world record: we’re making sure he meets up with the&gt;&gt;&gt;&gt;

Hilda baci: after 100hrs https://t.co/U2tuHuKE7L",BenLutas,0,1,1,0,
1.65853E+18,2023-05-16 17:32:32+00:00,"Hilda Baci, emotions and startup CEO’s https://t.co/p8eWisCLJZ",ethelcofie,1,2,0,0,
1.65853E+18,2023-05-16 17:32:24+00:00,"Na only Kenyan chef fit challenge Hilda Baci like this.

Those beings can be on their feet longer than anyone.",iconic_uju,0,0,0,0,
1.65853E+18,2023-05-16 17:31:41+00:00,@MrBlackOG The pill Hilda baci took.,Tracy78264450,0,0,1,0,
1.65853E+18,2023-05-16 17:31:39+00:00,"Next thing we go see say one ingredient company e.g Maggi, go rush use Hilda Baci do advert. 👀",Heis_Kaynet,0,1,0,0,
1.65853E+18,2023-05-16 17:31:33+00:00,Ooni of Ife’s congratulatory message to Hilda Baci gets tongues wagging https://t.co/xnuAFce5He,mejo7600,0,0,0,0,
1.65853E+18,2023-05-16 17:31:11+00:00,Hilda Baci: Guinness World Records releases statement https://t.co/LLAnANa0ts,HeraldNG,0,0,0,0,
1.65853E+18,2023-05-16 17:30:38+00:00,@TheHildaBacii @mrfunny____ Why would Hilda baci use original Hilda baci like for what,Yhungsavage4,0,0,0,0,
1.65853E+18,2023-05-16 17:30:27+00:00,"Some men will now be using Hilda Baci to insult their wives 🤧🤧.

Wife: honey i dont have strenght to go to the kitchen this night, lets take Tea..

Husband: Na your mate cook for 100hrs and small thing you don tire.🥴🥴

😃🤣😀",Abu_jawaadd,2,10,1,1,
1.65853E+18,2023-05-16 17:29:34+00:00,Nigeria’s Chef Hilda Baci’s Feat Might Trigger Sermons On Long Prayers – Joe Mettle https://t.co/1oFed85WKA,howafrica,0,0,0,0,
1.65852E+18,2023-05-16 17:28:58+00:00,@CNN ❤️🎉🏆,Hildabeci,0,0,0,0,
1.65852E+18,2023-05-16 17:28:53+00:00,"""You are the best support system to have"" - Actress, Tonto Dikeh, praises Hilda Baci's kitchen assistant, Sunday Ajom https://t.co/tx3uzZRM2V",TheInfoNG,0,0,0,0,
1.65852E+18,2023-05-16 17:28:50+00:00,"Seriously when I first saw the name Hilda Baci I actually pronounced it as Hilda Bachi,the way you pronounce Vinci 😭😭",ChoColeLeteRN,0,0,0,0,
1.65852E+18,2023-05-16 17:28:41+00:00,@yabaleftonline Protect Hilda Baci at all cost.,_kingdoubledee,0,2,0,0,
1.65852E+18,2023-05-16 17:28:28+00:00,@TheHildaBacii She no fit use original Hilda baci🙄,Yhungsavage4,0,0,0,0,
1.65852E+18,2023-05-16 17:27:35+00:00,"@AfricaFactsZone Chef, Hilda Baci World Record

Not only that @DanaAir &amp; @flyvaluejet are coming through

@moukalimited is also supporting her with more soothing relief sleep  

https://t.co/IuecJbyyL8",AborisadeAdeto1,22,21,0,0,
1.65852E+18,2023-05-16 17:27:35+00:00,"#TtriceWeb

Guinness World Records, your hesitation over recognizing Hilda Baci as the new World Record holder with the longest cooking hours by any living being is rather becoming suspicious.

Nigerians are watching patiently.

Cheers. https://t.co/KA5hFyTbDT",tonye_toby,0,2,0,0,['TtriceWeb']
1.65852E+18,2023-05-16 17:27:21+00:00,Will you break records too or perpetuate the marital history in your family? #fyp #viral #trending #relationship #jesus #HildaBaci #datingadvice #christiantiktok #dating #relationshiptips #datingcoach #lovers #boobae #bible #God #scriptures #Godsword https://t.co/Dg1Z90Pv6x,JoanAnuoluwa,0,4,0,0,"['fyp', 'viral', 'trending', 'relationship', 'jesus', 'HildaBaci', 'datingadvice', 'christiantiktok', 'dating', 'relationshiptips', 'datingcoach', 'lovers', 'boobae', 'bible', 'God', 'scriptures', 'Godsword']"
1.65852E+18,2023-05-16 17:27:12+00:00,Guinness World Records Issues Statement On Hilda Baci https://t.co/N9gy1O3vK5,duniaamos,0,0,0,0,
1.65852E+18,2023-05-16 17:26:22+00:00,"Some men will now be using Hilda Baci to insult their wives 🤧🤧.

Wife: honey i dont have strenght to go to the kitchen this night, lets take Tea..

Husband: Na your mate cook for 100hrs and small thing you don tire.🥴🥴

😃🤣😀",Muhd_yahyaB,3,30,0,1,
1.65852E+18,2023-05-16 17:25:37+00:00,@Gidi_Traffic @AdeyemiSammy1 Instead of the people marching to the Senate demanding a review of their road ordinance and laws they're gathering at Hilda baci..una go dey alright,damamba515,0,0,0,0,
1.65852E+18,2023-05-16 17:25:14+00:00,"https://t.co/1YrlJHvO7o AKWA IBOM CELEBRATES HILDA BACI !!!! 
Akwa Ibom Guinness World Records T-Pain Opay Lata Tondon Travis Scott Ganes of throne Frames Money Heist Prison Break Watermelon Mompha Nini MC Oluomo Talented Into the Badlands https://t.co/KCc1GEX6c9",berriescouch,1,1,0,0,
1.65852E+18,2023-05-16 17:25:04+00:00,@Simon_T_Simbeye Nigerian chef Hilda Baci,EliphasMachacha,0,1,0,0,
1.65852E+18,2023-05-16 17:24:05+00:00,"Hilda Baci has said she is working to upload the evidence needed to verify her 100 hour cooking marathon as a world record.

She has told Nigerians to be patient.

https://t.co/ltbSrvQACn",legitngnews,7,126,1,0,
1.65852E+18,2023-05-16 17:23:39+00:00,"@Em_mallyy At all o and that's why I don't keep following
You do you and I do me",blueyoghurt_,0,0,0,0,
1.65852E+18,2023-05-16 17:23:15+00:00,Hilda Baci: Cubana Chiefpriest sends a memo to the opposite gender https://t.co/x7TZsVxtCe,instablog9ja,31,234,24,0,
1.65852E+18,2023-05-16 17:20:50+00:00,And d new official Guinness book of record has been set by Hilda Baci who cooked for 100hrs!! 💃🏿💃🏿💃🏿,Odosexy,0,1,0,0,
1.65852E+18,2023-05-16 17:20:47+00:00,"Congratulations Hilda baci, real African woman https://t.co/637mZL3g9W",FamousGodwin8,0,2,0,0,
1.65852E+18,2023-05-16 17:20:37+00:00,"Guinness World Records  has not yet confirmed Hilda's record-breaking feat. They will review her record attempt before announcing her as the record holder. Indian chef Lata Tondon currently holds the record, pending Guinness' confirmation of Hilda Baci after a rigorous review to",tjomario,0,2,1,0,
1.65852E+18,2023-05-16 17:20:08+00:00,@TheHildaBaci Congratulations 🎉 Hilda baci🥰😍❤️,WendyFort529089,0,1,0,0,
1.65852E+18,2023-05-16 17:19:59+00:00,"Hilda Baci made a record, but did you know that in Uganda we have one who holds the record of largest Rolex in the world?! 

Big ups to @raymondkahuma and @simplyluckie 

#NRGCircleUG #NRGRadioUG https://t.co/sNIY109KfZ",NRGRadioUganda,4,9,1,0,"['NRGCircleUG', 'NRGRadioUG']"
1.65852E+18,2023-05-16 17:19:54+00:00,"@hildabacicooks we hope you acknowledge a stan account. 

We have no intention to impersonate the original. 

Our goal is to praise and stan Hilda Baci cos we believe in everything she stands and works for. 

🥰❤️",hildabaci_fan,0,0,0,0,
1.65852E+18,2023-05-16 17:19:52+00:00,Nothing special about this Hilda's cooking. Seriously alot of mama-put  in Nigeria especially in the North deserve madel more than Hilda baci. Southerners can hype nonsense.,flexiblenancy,0,1,2,1,
1.65852E+18,2023-05-16 17:19:51+00:00,"Akwa Ibom Governor, Udom Extols Hilda Baci For Breaking Guinness World Record https://t.co/K2bI6r8xJH",Mp3flaver3,0,0,0,0,
1.65852E+18,2023-05-16 17:19:12+00:00,Chef Hilda Baci 👩‍🍳 https://t.co/IMMbgNuRX3,Brighton_Media1,0,2,1,0,
1.65852E+18,2023-05-16 17:19:06+00:00,@Orisirisiii Co ask 🤭,myndatheart,0,3,1,0,
1.65852E+18,2023-05-16 17:18:57+00:00,"I got motivated to break the guiness cooking record when ruger said ""cook that thing""",Sir_ndio,0,1,0,0,
1.65852E+18,2023-05-16 17:17:59+00:00,"@SundayAjomOkwe , Chef Sunny, this Benue son, from Ibilla, Igede, Oju LGA, Benue State showed what loyalty, commitment and dedication to another's vision means. Helping Hilda Baci win, you win also! We are proud of you! @betonhilda, @hildabacicooks https://t.co/vV9kttAPDK",martinukaba,0,0,0,0,
1.65852E+18,2023-05-16 17:17:53+00:00,Nigerian chef Hilda Baci bids for longest cooking marathon with 100-hour kitchen stint | Guinness World Records https://t.co/1l9GuKMi0X,4eyedmonk,1,1,0,0,
1.65852E+18,2023-05-16 17:17:56+00:00,"But that's true o. Hilda Baci breaking Guinness World Records united Lagosians. But once it's politics, we suddenly realize we're Yoruba and Igbo, Christians and Muslims. 

If only we can get this right, once, just once, our unborn children would stop frowning at us in advance. https://t.co/o0jfq0N1Sg",istifanussarki,0,2,0,0,
1.65852E+18,2023-05-16 17:17:59+00:00,"A few lessons i learnt from Hilda Baci's Cook-a-thon✨
 https://t.co/c5dhL8JHys",adaezespov,1,2,1,0,
1.65852E+18,2023-05-16 17:17:16+00:00,"Abeg, wetin else Hilda Baci (pronounced ‘Backky’) been dey cook for 96 hours? Na the same food wey I dey chop abi na another thing? https://t.co/AnTFaTKI80",ras_ogbu,0,0,0,0,
1.65852E+18,2023-05-16 17:16:44+00:00,"Hilda Baci that I broke up with last week, is another person today 😭😭 this life is not balance 🙆🙆🙆",Yohool2,0,0,0,0,
1.65852E+18,2023-05-16 17:16:03+00:00,Guinness World Records Releases Fresh Statement On Hilda Baci https://t.co/qFhMxHHhKe,odowgu_blog,0,2,0,0,
1.65852E+18,2023-05-16 17:15:35+00:00,Guinness World Records releases new statement On Hilda Baci https://t.co/ak4EZKIbVP,9jalinksmedia,0,0,0,0,
1.65852E+18,2023-05-16 17:15:35+00:00,"Hilda Baci, Seun Kuti, Tony Elumelu, others top African social chart https://t.co/OJnGoyewBF",DailyPostNGR,0,18,1,0,
1.65852E+18,2023-05-16 17:14:38+00:00,"My Girlfriend to be, Precious, cook pass Hilda Baci 🥘 🍱 🍲 😊😎😎😎#100hrs #96hours #HildaBacci",Esebrown12,0,0,0,0,"['100hrs', '96hours', 'HildaBacci']"
1.65852E+18,2023-05-16 17:14:23+00:00,@lilice4real Ask hilda baci,Dadyfaruq,0,0,0,0,
1.65852E+18,2023-05-16 17:14:05+00:00,Ooni’s Message To Hilda Baci Sparks Reactions Hours After Unveiling New Queen https://t.co/ezZVbFbnCG,NaijaNews,2,9,0,0,
1.65852E+18,2023-05-16 17:14:03+00:00,Ooni’s Message To Hilda Baci Sparks Reactions Hours After Unveiling New Queen https://t.co/5cyXKwJ3x2,oshogweogbolu,0,0,0,0,
1.65852E+18,2023-05-16 17:13:45+00:00,Hilda Baci's thank-you speech and closing remarks https://t.co/v3ObfEy58D,ghlagatindotcom,0,1,0,0,
1.65852E+18,2023-05-16 17:13:38+00:00,"Cameroonian Chef Spaco Lee vows to challenge Hilda Baci .  He has been cooking for 3 hours now 😂 wahalaaa
#guinessworldrecord
#Hildabacicookathon https://t.co/G2B5fu3JGu",olori_blessing,5,12,11,1,"['guinessworldrecord', 'Hildabacicookathon']"
1.65852E+18,2023-05-16 17:13:32+00:00,@Akindimeji_ Aww Sarry Sarry my bro no cry,Othmanwale_10,0,0,0,0,
1.65852E+18,2023-05-16 17:13:20+00:00,Geographical law of success is basic to great achievements.Talent of Hilda Baci would have been a waste is he was in remote area of her home town.A lot of talents are wasting in my dear Africa continent. https://t.co/U3zKVECQSX,obiatusiegwu22,0,1,0,1,
1.65852E+18,2023-05-16 17:13:10+00:00,"I just know if Hilda Baci was a Muganda , she would’ve just kubobeezad tooke for 100hrs",Sisi_Tigress,1,5,0,0,
1.65852E+18,2023-05-16 17:13:09+00:00,@MrBlackOG One cut with last game cutting it at the last minute of the game.,Othmanwale_10,1,2,3,0,
1.65852E+18,2023-05-16 17:12:56+00:00,Hilda Baci went on o hmmm,ikxnnaoji,0,0,0,0,
1.65852E+18,2023-05-16 17:12:42+00:00,"Nibo latun jasi bayi 🤣🤣🤣

Hilda baci https://t.co/PWtcGNB2bn",Ogbeni_AQAR,0,0,0,0,
1.65852E+18,2023-05-16 17:12:25+00:00,"@omoluabiyoruba @ChikeMike1 ""The best our dear Yoruba tribe can produce..."" This is deep, man.",Yommie06,0,0,0,0,
1.65852E+18,2023-05-16 17:12:13+00:00,@_simplyoasis @GWR Yes oh! What else do they need to conform that of Chef Hilda Baci?,EmmaNwigwe,0,0,0,0,
1.65852E+18,2023-05-16 17:12:08+00:00,Nigéria : Hilda Baci cuisine pendant 100 heures https://t.co/TrX2CP2WKm,andresilverkona,0,4,0,0,
1.65852E+18,2023-05-16 17:12:01+00:00,"@josh2funny, the world's fastest reader and rapper, wishes Hilda Baci well. https://t.co/8Fgsk1eTnP",ghlagatindotcom,0,1,0,0,
1.65852E+18,2023-05-16 17:12:01+00:00,"It was a efforts being made by Hilda Effiong Bassey (Hilda Baci) to beat the current Guinness World Record for cooking for 4 days nonstop shows the true Nigerian spirit of hard-work and resilience.
Congratulations to her.
#OBIdient. https://t.co/rHt0lyUEjq",AgeneGodspower1,0,0,0,0,['OBIdient']
1.65852E+18,2023-05-16 17:11:09+00:00,"""Agba trainer!!! May it all be worth it in the end.""

A video showing how former BBNaija star and fitness coach, Kemen helped Hilda Baci during her cook-a-thon goes viral.

Kemen revealed in the trending clip saying the nights were long and scary.
https://t.co/d11SV3JzeK",legitngnews,4,36,3,0,
